ID_REF,Healthy control saliva-lc1,Healthy control saliva-lc2,Healthy control saliva-lc3,Healthy control saliva-lc4,Healthy control saliva-lc5,Healthy control saliva-lc6,Healthy control saliva-lc7,Healthy control saliva-lc8,Healthy control saliva-lc9,Healthy control saliva-lc10,Lung cancer saliva-1,Lung cancer saliva-2,Lung cancer saliva-3,Lung cancer saliva-4,Lung cancer saliva-5,Lung cancer saliva-6,Lung cancer saliva-7,Lung cancer saliva-8,Lung cancer saliva-9,Lung cancer saliva-10
213636_at,0.000141163,1.67697,1.84212,1.30795,2.00444,1.28125,0.39315,0.0028682,0.916514,0.296594,1.1046,0.338629,0.000272298,0.000337296,0.728765,0.00101506,0.00397098,0.00172265,0.636587,4.26486
213637_at,1.7949,3.65455,1.60369,3.79242,0.768497,0.00311381,0.0108679,0.00182357,0.00115769,0.949534,0.00619133,0.0010133,0.370631,1.05502,0.856595,0.930973,1.47811,0.658958,1.3103,0.00214361
213638_at,1.67605,1.82693,0.0000525888,0.00213602,2.04454,0.549616,0.0326801,2.18085,0.128154,1.23068,0.00334017,0.855418,3.13007,0.479552,1.16758,1.07264,1.72203,0.336047,0.904104,0.00313819
213639_s_at,1.14668,1.10173,0.938318,1.64452,0.00153736,0.846723,0.00271035,0.192663,0.00713512,0.161037,0.490666,0.942964,0.00161395,1.70647,0.309763,0.558472,0.00405509,0.00448388,0.00156113,2.89707
213640_s_at,1.18488,4.15578,0.714905,0.00233612,1.98569,0.00176064,0.000610695,2.18194,0.000908053,0.000665024,0.0615608,0.00500041,2.47821,0.00520871,0.00277466,0.559429,1.07156,0.000821463,0.0119646,2.08121
213641_at,4.49596,2.86298,1.79182,2.25568,2.59775,4.12052,6.26022,2.39504,1.15802,2.0372,4.44764,1.90134,1.61368,2.28162,1.57975,4.15423,0.503206,8.60085,2.68495,5.72972
213642_at,2.79865,4.32074,3.29681,5.05076,0.315875,0.00127515,0.00182239,0.79674,0.487831,1.83443,0.283039,0.00104104,2.41191,0.0018545,0.161342,0.0282498,2.58144,0.598388,0.000578968,0.00111964
213643_s_at,0.968239,0.000060806,1.41174,0.901793,0.00153696,0.281531,0.976024,1.24014,0.00140509,2.0009,0.835787,0.333734,1.23739,1.66945,0.00214249,0.000638118,2.80456,0.0032101,0.00249398,1.06959
213644_at,317.348,42.1169,2.91076,381.666,115.248,255.956,449.492,255.888,357.279,330.799,605.395,497.205,650.331,617.797,738.95,745.632,515.769,561.405,511.528,448.971
213645_at,0.000133935,1.90064,0.0000784561,0.841427,0.0104213,2.69772,1.29068,1.30317,0.944942,1.60103,1.27688,1.53081,2.77162,0.824786,1.22621,1.02334,1.0809,0.125721,2.22924,1.99482
213646_x_at,0.0000769453,12.0256,2.77263,139.075,219.233,3.67605,9.17255,46.533,0.00683672,33.1445,0.00775053,2.26775,3.70905,2.58477,2.83866,0.456756,0.134483,1.29518,13.6461,0.3664
213647_at,0.000278654,3.546,0.00010593,0.00159835,0.365965,1.1647,0.00213378,1.04189,1.50826,0.424572,2.58034,0.991168,0.00093203,0.972268,0.00156333,0.00653114,0.0076662,0.00165049,0.285809,1.2045
213648_at,1.74881,1.33067,1.57325,0.751498,3.10407,1.26004,2.72128,0.207068,0.00927283,2.43424,0.248457,1.10582,0.43889,0.00116125,0.158534,7.9929,0.219552,0.000758489,0.229031,0.871426
213649_at,2.94782,0.000191332,2.52432,1.67053,0.266602,0.0050474,0.64967,3.81391,0.909585,0.00219344,1.93082,2.51535,0.00199411,1.1847,0.733536,1.34875,1.39926,0.0103512,1.46488,0.0152714
213650_at,0.000117832,1.09043,1.90937,0.0057216,1.9048,0.301848,1.34072,0.218274,0.233111,1.38074,0.19576,3.04383,0.00288071,1.69291,0.000814402,1.87242,0.00153755,2.031,0.197687,0.136647
213651_at,2.01163,1.47157,1.39599,2.84333,0.00215551,0.351804,1.99116,1.50808,2.29891,0.00709086,1.89588,0.00296828,0.00179268,0.0117452,1.78401,0.318907,0.00194439,2.20886,1.33515,1.21465
213652_at,0.0000889671,2.41899,0.932543,2.08577,1.65307,0.00211697,0.00222269,0.203589,0.00245982,1.56894,0.871366,0.00124957,5.85604,0.00362099,0.200976,0.00289901,0.00187969,0.450708,0.000779035,0.0847175
213653_at,0.000439773,1.92342,0.884797,0.957457,2.09218,1.98366,1.84626,0.471907,0.00212272,0.00271465,0.724719,0.315311,0.000763639,0.704405,0.918106,0.881293,0.0027699,0.474283,0.000606575,1.0408
213654_at,11.5444,2.34885,2.38826,19.0319,4.73594,14.9876,41.9374,44.4726,138.935,30.256,190.106,14.6873,167.063,174.899,167.924,580.718,238.576,121.743,72.3333,61.9984
213655_at,2.57458,0.0000773924,1.46776,2.4822,14.311,1.13404,0.839794,0.846606,0.521199,1.21046,0.00193511,1.24322,0.526696,1.81616,0.773221,3.56326,0.884441,0.99143,1.35061,0.863205
213656_s_at,1.19835,5.39868,0.000204248,1.6801,8.62658,0.00239308,0.00190418,1.47116,0.0918576,1.12795,1.21688,0.919011,1.52769,1.83004,0.00164413,0.00735682,0.00430821,0.53475,7.94584,0.805335
213657_s_at,3.56894,1.86203,4.71026,17.541,33.7252,54.0846,0.0648883,11.1735,67.4251,54.7359,0.00179906,0.00169689,2.70637,1.14443,0.0057806,1.05578,0.202007,0.00131242,1.25424,0.0016279
213658_at,96.7675,2.87071,0.000117499,4.88689,4.19433,0.0155097,22.8203,0.0207611,5.28973,5.45432,107.477,80.5969,5.20609,196.45,298.368,0.876935,143.948,57.8241,135.065,17.709
213659_at,1.33751,1.57273,0.000214849,2.203,0.00447208,0.00795581,0.00352243,0.00391596,2.43505,1.16295,0.000849432,0.982918,0.388753,0.00746837,0.121691,0.655901,0.0191753,0.465125,0.173825,1.76098
213660_s_at,0.648904,0.0000561414,1.15667,1.10583,1.4815,0.00168649,0.00378063,1.13753,2.60529,0.184711,0.00210883,0.0007323,0.00169567,0.848916,0.000699389,0.000701835,2.295,0.296917,0.0006603,0.42066
213661_at,1.13533,1.73695,0.902572,1.00464,0.00226733,1.1454,0.000781405,1.03166,0.00416211,2.03745,4.80019,0.00435438,26.1568,0.0287263,0.0217181,0.566728,0.00429343,0.00551808,28.6487,13.8649
213662_at,1.87601,0.000216441,0.0000427767,0.00446623,1.55985,0.00357237,0.0101875,0.54636,0.364954,3.99811,0.913517,2.76061,0.902676,0.394946,4.13383,0.573967,1.30281,0.00311785,0.323271,3.41507
213663_s_at,3.32675,1.5426,1.53203,0.00100329,1.26377,0.839297,0.00753996,0.0405895,0.39598,0.37045,0.4833,0.716677,0.000804478,0.58753,0.00189297,0.00123197,0.560255,0.54526,1.1995,2.41983
213664_at,0.0000599542,0.0000970445,1.0263,0.275818,0.00891248,2.29925,0.0018114,1.78568,1.38484,0.324478,0.250395,0.00160193,0.00276083,1.06589,2.98747,0.746665,0.00327191,0.00418684,1.31733,2.09258
213665_at,2.3074,1.17095,1.66663,0.790947,0.143805,0.902045,0.861175,0.981186,1.15765,2.24215,4.47944,2.8684,5.88886,7.74544,7.62029,0.0955847,3.48777,3.08827,2.35637,2.78924
213666_at,1.74676,0.0000958064,1.46254,1.82398,1.00448,0.00242338,0.00126326,1.65243,0.00176473,0.497773,0.0036585,0.252604,1.9699,1.56776,0.00183849,0.00603289,1.85935,0.166994,1.44054,0.133654
213667_at,0.0000823538,0.000566732,0.993434,3.68925,0.084498,0.00298851,0.182719,0.0021734,0.000874682,0.00256383,0.00782328,0.518111,0.0570745,0.880773,0.00637919,0.540985,1.32547,0.613517,3.4884,0.202299
213668_s_at,0.0000648656,0.0000905303,1.9401,0.0000630213,0.0000835569,0.0000803046,0.0000887485,0.0000780674,0.0000731993,0.0000935487,0.000521134,0.000679305,0.00058482,4.5297,0.154436,1.05979,0.00119457,0.000456588,0.000531279,0.000473218
213669_at,1.6937,0.0000787995,1.75137,0.00302184,3.28481,0.7439,0.12786,1.50998,1.70086,1.49416,0.000839709,0.385394,0.000651303,0.00124999,0.344119,0.000868822,0.00066848,5.98756,0.48268,2.01084
213670_x_at,0.0000486475,4.23229,0.841194,0.000663527,1.51371,0.000690719,0.00105711,0.223625,0.000999844,2.09641,0.49192,0.900409,0.00467032,0.00147485,0.00323766,1.23327,2.6163,0.768252,0.00350512,0.0131318
213671_s_at,98.8169,0.000176035,4.16128,0.00281344,0.0191699,5.54724,3.08834,7.98134,1.85591,6.06452,0.824284,10.4686,1.57981,2.44031,0.980719,133.564,46.2562,1.46663,53.1036,1.30511
213672_at,0.000162821,0.00014503,0.000251525,0.46304,0.233124,1.49764,0.78225,2.43262,1.04734,0.836798,6.92334,0.365863,0.000677654,0.139438,0.000600078,0.000475833,1.08131,1.48336,0.00082217,0.00122438
213673_x_at,3.19967,2.45503,1.83924,0.279324,0.814973,0.000867306,0.000835701,3.48137,0.0116697,2.5297,0.341361,2.51997,5.79612,9.43166,9.72707,0.104046,20.969,14.9224,0.000676435,0.000918654
213674_x_at,1.44751,0.0000815861,1.89077,0.286233,0.767848,8.80478,0.446289,0.249444,0.130177,1.49093,0.00117271,4.29751,0.480219,0.572422,0.156125,0.00100342,3.21568,0.00223092,0.646228,1.57212
213675_at,1.85976,1.79729,4.04277,1.41119,1.25323,0.00105201,1.61529,0.887102,0.00634246,1.08989,1.12056,0.000839335,0.617785,0.00089541,0.821842,0.00146135,0.00292414,1.19149,0.00104876,0.9867
213676_at,1.93666,1.65045,0.000115314,0.000773827,0.725655,0.769869,7.12633,0.948109,0.0129442,0.267963,1.04451,10.2983,0.146797,0.651505,0.0834675,0.703258,0.00102826,1.94968,0.583998,1.77683
213677_s_at,2.41477,11.6284,2.27974,2.24859,32.0547,2.42225,7.9518,0.45377,2.48212,17.2252,27.651,14.2426,70.3341,49.9857,146.052,478.034,33.6921,65.8667,84.3147,111.887
213678_at,1.8724,3.16599,0.000192177,0.371374,0.000405012,0.00208821,0.00050586,0.654914,3.92064,1.50088,0.00253421,1.15059,0.00065199,0.000675224,3.7999,0.00465635,0.000658119,0.00105504,1.39613,0.199769
213679_at,0.000205751,0.920576,0.000104976,0.00152268,0.000992567,0.581501,0.00643874,1.92873,1.35618,0.556673,0.874873,0.418441,0.00125137,0.00175526,4.9188,0.00153542,0.0104007,0.225775,0.000350342,0.559167
213680_at,1.45448,60.3983,11.3848,192.328,0.842184,0.00616618,2.26328,10.9968,2.18271,9.13528,1.45656,13.5378,22.6095,2.02013,18.3517,1.78906,0.151277,0.00737346,4.05126,1.34276
213681_at,1.89331,2.08248,1.53322,0.389639,1.50968,0.974745,0.454249,1.87316,0.00232819,1.4142,1.07306,0.428604,0.604185,0.253127,0.273277,0.0655232,0.00159024,0.00411373,3.87035,0.00237339
213682_at,0.0000519926,1.35645,2.44744,0.206289,1.07322,1.48921,0.0188928,32.9118,18.9875,26.3984,14.4391,36.4863,46.2496,16.4363,42.7059,0.337976,7.56582,0.000872664,0.0521367,0.0604524
213683_at,1.6312,1.22329,0.854839,1.06633,0.00262125,0.0059804,1.35725,1.67477,0.463465,0.401836,1.09053,0.00241755,3.66606,0.00583918,0.643415,0.674215,0.119933,0.876348,0.668822,0.574695
213684_s_at,1.78548,3.95003,1.61256,0.00196212,0.00237857,0.0029511,0.0108326,0.00142832,1.41235,2.29471,0.657192,1.50956,0.0050453,3.59488,0.00626342,0.00057991,0.00306263,1.70641,0.99393,0.00441978
213685_at,1.77564,2.37477,1.28018,3.3422,1.41407,0.794514,0.624951,0.00732018,0.399163,0.92599,1.31786,0.0020455,0.286807,0.00225538,0.00108363,0.0202557,0.149088,0.824826,2.88921,0.955625
213686_at,2.33571,2.28691,0.222515,1.76043,1.01579,0.00102616,1.36149,0.000660617,0.048959,0.000656097,1.84158,0.643633,0.00093344,3.82302,0.794167,0.028967,0.00272609,0.000523598,0.00349576,0.00356781
213687_s_at,0.000239492,30.9692,12.6398,355.265,101.969,0.0206338,1.4375,22.2484,5.29516,10.3517,1.80003,5.85212,8.73013,8.97155,3.7259,2.03625,0.434851,1.88484,4.72089,0.204304
213688_at,0.812559,1.22815,0.990097,1.79631,0.720712,0.00437014,0.719928,0.00470146,0.00420933,0.00260934,3.05802,0.00172201,0.00142635,0.00332713,0.00306189,1.17861,0.000897203,1.179,0.000739244,0.000522574
213689_x_at,0.959318,1.61612,0.000127563,0.0010178,1.65959,1.73761,1.60407,0.344251,1.53706,0.00102967,1.0759,0.0011526,0.00522095,3.66409,0.00119677,0.00756134,0.922718,1.06758,0.155016,0.00169043
213690_s_at,3.13267,4.2742,1.49741,1.1506,0.00272985,0.00823727,0.126168,0.00174788,1.4471,0.0008717,0.0042265,1.89287,0.591213,3.40289,0.00104429,0.00441599,0.606345,0.00362617,0.21381,1.70585
213691_at,0.000151499,1.29654,0.000145331,1.24768,2.405,0.0032695,0.929991,2.24932,0.879256,0.539128,0.609382,0.00151743,0.498618,0.0030169,3.23765,0.00104449,1.0928,1.63457,0.555534,1.7664
213692_s_at,7.893,1.11944,1.81767,5.50585,1.64096,0.368087,6.45831,0.0976631,0.00222144,5.5092,0.000924776,0.649251,1.52134,0.00123928,1.13613,0.129989,0.318971,0.342286,0.0014932,1.3222
213693_s_at,1.83151,1.5795,3.03807,3.2356,0.231801,0.00181223,5.35833,1.15185,2.06327,0.00333117,2.41017,1.27686,2.12418,3.56757,1.22234,0.0141933,1.34213,4.01698,1.11172,0.00128363
213694_at,2.69211,2.9732,0.0000690641,0.00430962,0.552803,1.28583,58.5748,0.73616,9.55771,0.273592,8.3619,1.13732,17.1041,9.50073,28.2368,157.6,11.0806,64.691,0.0029211,1.68238
213695_at,0.000139974,0.0000793395,1.66305,0.00283854,0.00120001,1.63904,2.14697,0.867976,0.10565,0.00112643,0.00109448,0.00280128,0.000223565,0.00203067,0.000306022,2.79577,0.865089,0.0020727,0.000508658,0.00121411
213696_s_at,0.861858,1.74893,0.0000979352,2.59462,0.00176455,0.47882,0.000939309,1.04776,0.0301592,1.64616,0.00107594,0.00599905,0.000696995,0.655425,1.81981,0.308451,0.00765512,0.00105153,1.73331,0.00119242
213697_at,0.000187446,0.0000606125,1.43242,0.303989,0.00302666,0.41282,0.00205788,0.416518,3.31201,1.91811,0.00336447,0.243319,0.0826329,1.8785,0.540381,0.44172,2.04051,0.00126609,0.0036571,3.19383
213698_at,2.12306,0.0000775744,1.28807,2.75157,0.674975,0.00486783,1.56162,0.0566093,0.389148,1.10736,1.8578,0.0160168,0.13141,0.431031,0.231861,0.0894115,1.6557,0.790616,0.0022836,0.667848
213699_s_at,0.0000596757,6.75349,2.45131,23.5014,1.50895,0.00520307,0.742919,1.87973,2.89892,6.64085,0.00126461,1.3487,5.43516,0.955755,3.55125,0.00114558,1.04111,0.00164347,7.08635,0.000818791
213700_s_at,70.9361,2.24472,1.04523,5.24911,4.89712,0.960073,0.012113,0.26365,0.00275118,0.00592752,0.0492977,23.8788,201.39,49.8405,477.86,163.622,287.201,30.459,109.337,138.144
213701_at,2.34471,1.06311,1.01328,0.69143,3.08089,0.00513618,0.00338364,1.39302,0.279563,0.001426,0.00541969,0.00185576,0.101689,0.00214569,0.612909,0.74699,0.846171,0.184825,1.4388,0.123753
213702_x_at,1.74494,6.19473,1.70142,0.901968,22.6677,0.155824,1.23538,6.21522,1.54357,4.58895,0.901086,2.33445,4.84524,2.66587,4.05079,1.6226,0.0059895,1.68311,61.008,0.186377
213703_at,1.35505,2.3657,1.45971,0.549752,0.000995454,1.50973,0.220555,0.301902,0.123674,0.446672,0.00200705,1.00314,0.00242072,0.0016034,2.67619,0.314592,0.476476,0.00139062,0.00096596,0.00058897
213704_at,0.000351847,3.01914,0.799609,2.37536,0.726662,0.0279151,0.084111,1.5246,0.00137857,0.20341,0.980527,0.537559,1.65,0.862663,1.85823,0.310218,0.00229616,2.3612,0.00154544,0.73748
213705_at,1.35017,2.23316,1.64464,7.3608,2.07225,1.29932,5.27293,1.32024,1.82593,1.27392,2.02289,2.11732,1.35747,2.03686,0.0915,0.00166321,2.4068,2.56366,1.5153,2.30948
213706_at,1.93395,0.758407,2.02416,1.58017,0.00368125,0.00323216,1.4296,0.00261155,1.75585,0.62258,2.40256,0.0845425,1.17954,0.668513,0.207508,0.00538506,0.0223996,1.95887,0.316151,3.51203
213707_s_at,2.64955,2.74538,0.000192725,0.00180421,0.132242,1.32113,1.77737,0.00899709,0.00369764,0.355377,0.000556096,0.383189,2.15391,2.09943,0.000743825,1.48709,3.57009,0.0014963,0.000428847,0.000652233
213708_s_at,2.53019,4.25999,1.80074,2.92657,2.30949,2.26021,0.642006,5.84116,0.440217,3.73017,1.28572,2.85245,4.76687,2.88443,0.384612,0.0238171,0.00147141,0.0248192,11.2702,0.00647149
213709_at,1.97462,1.08618,0.0000712307,0.16866,0.00602416,0.00178735,0.000615098,0.264669,7.49382,5.22219,0.00157435,0.000945848,0.000556844,0.00073608,0.000827755,0.000481806,4.9689,2.24788,5.3908,9.91164
213710_s_at,2.77117,4.2224,2.34064,7.01322,3.94094,0.00135791,0.00226596,0.00106018,1.43478,1.32592,29.3697,9.23938,4.41747,1.8103,6.73057,2.8156,0.000948297,0.131966,0.850092,4.17465
213711_at,1.17192,0.00015919,0.0000534026,2.32109,0.9942,0.000329022,0.00024798,0.000924486,0.000352773,0.00119741,0.0983522,0.00171942,3.11135,0.209549,0.192853,0.740139,0.705263,0.00291004,0.00463349,0.438946
213712_at,1.34696,2.32095,2.29705,2.23244,0.00485608,0.00222364,0.7894,0.112899,0.00146337,0.38596,0.00200883,1.13069,0.17707,0.182319,0.396955,0.0370809,1.3412,1.52635,0.741272,0.0013308
213713_s_at,1.41457,1.13027,1.93805,0.00279153,0.00200648,1.48715,1.57937,0.567849,0.289799,0.155832,3.4766,0.527047,0.445677,0.433598,0.610745,2.21318,1.60224,1.60483,2.31292,0.490824
213714_at,0.00035731,1.32722,1.27965,2.00804,2.14505,0.331195,1.24993,0.00105805,0.0437092,0.0080664,5.75842,0.84215,1.47059,0.00326695,0.00189453,1.14277,2.70336,0.13189,1.51991,1.21947
213715_s_at,2.26817,2.15703,1.16984,0.346191,0.00071353,0.108438,0.00116068,4.26995,0.695695,0.000475195,0.000525525,1.8582,1.22823,0.000725851,0.876043,0.00335322,0.000856772,0.000771724,1.07133,0.625621
213716_s_at,0.000143415,3.58882,2.15111,4.33228,278.65,0.00119802,0.997774,15.6739,0.00172723,3.55541,0.359412,0.000920585,3.72388,0.730038,1.0498,0.642891,0.000942813,2.14087,65.1717,0.000749923
213717_at,3.14827,1.74842,2.17684,0.472391,0.365286,6.77881,2.04245,9.68078,5.91284,1.84386,4.14582,2.28168,3.78325,6.87684,40.8869,1.99995,30.2608,2.84691,1.08654,2.00215
213718_at,2.02242,2.46602,0.959841,18.2126,26.7873,13.0668,8.63315,0.0244061,0.0367338,0.0204994,0.00185091,0.937537,0.36453,4.42543,1.07495,0.748592,0.629245,1.25013,0.881898,0.42719
213719_s_at,1.0363,1.84185,0.000142276,0.000780399,2.05882,0.00110413,0.504988,0.000663539,0.00114123,1.25435,1.65167,0.0183762,0.402185,0.00168326,1.97466,2.91524,2.77042,3.32881,0.00178512,0.00209536
213720_s_at,2.2253,1.95219,1.63727,0.000645854,2.56949,0.000443847,0.000302615,0.000796966,0.000894185,4.94196,0.00209983,1.97522,0.00238233,0.00253329,1.02584,2.03546,0.00143365,0.269462,1.01222,1.888
213721_at,2.53855,1.93264,1.13946,2.60033,1.17888,0.73376,1.18666,3.35191,3.50601,2.42766,0.261717,12.4212,1.54073,0.0010205,4.22211,0.477246,0.657291,1.2577,0.00168183,0.692771
213722_at,1.96057,0.819803,0.0000841222,0.00232457,0.000976732,2.63699,1.76314,0.0456202,0.0974134,0.00851673,0.459395,0.00125809,1.58813,0.00113608,0.00083985,0.00236985,0.000544639,0.000751583,1.00109,0.67192
213723_s_at,0.000799254,1.37896,1.26618,0.417885,2.99175,0.00743403,1.49178,0.787001,0.00504833,0.0059361,3.1026,0.843117,1.22313,0.0115178,1.48388,2.31903,1.96526,1.2391,1.26794,0.842143
213724_s_at,0.000163727,0.0000686552,0.0000575074,1.00298,0.00190779,0.000803696,0.989485,0.00150284,0.00203863,0.000274599,0.000671857,0.00100116,0.00105606,0.242859,2.78002,0.302506,0.000462552,0.00178722,1.22734,2.37753
213725_x_at,1.32704,1.77114,2.16963,0.000643075,0.000602191,5.17308,0.000863126,0.00129566,0.000688701,1.36141,1.55654,0.000807571,1.38219,0.00152568,0.00575724,0.00201967,0.00112151,0.00179349,0.681081,0.000884431
213726_x_at,237.313,133.385,9.73496,656.408,257.014,373.874,512.97,571.036,424.191,535.848,408.584,626.302,655.05,612.251,963.723,545.831,520.728,728.474,539.068,441.442
213727_x_at,0.0000896679,2.51323,1.75626,1.33787,4.24908,0.186558,0.335613,0.197353,0.00251405,3.03429,2.6949,0.152519,1.50379,0.300574,0.692087,4.55981,0.742633,0.00285334,7.71348,0.00158998
213728_at,0.000145415,0.134038,0.918488,0.530216,4.07059,0.000400926,0.00106287,0.00128416,0.770935,0.00123761,0.780373,0.51279,1.16476,1.73897,1.37483,0.00175697,1.37042,2.65167,1.07849,1.52127
213729_at,2.07092,1.00874,0.946196,0.00305955,0.434267,0.0142534,1.33866,0.00730398,0.724494,1.65588,0.00228536,0.369502,0.553679,0.0267803,0.000360221,1.83087,0.0964525,4.70444,0.566517,0.40326
213730_x_at,1.28144,0.000227058,0.0000850956,0.392178,2.79051,0.519308,0.262018,0.00100585,0.00129713,0.00110886,0.00934348,0.00116138,0.83702,0.000994067,1.15993,0.494408,0.874892,0.00136663,0.97421,1.1164
213731_s_at,1.05994,1.33103,1.94616,1.78757,3.0268,1.64945,0.00131415,0.0319252,1.00399,0.00116889,0.220284,0.00349146,0.112777,0.628899,0.459406,0.000551615,10.2059,0.357893,0.00863588,0.00137176
213732_at,1.65361,2.19827,0.0000568957,1.17062,0.001693,2.00686,0.71633,0.00295025,0.798243,3.44139,1.07967,1.57202,0.0626283,0.0014583,3.96586,0.106055,0.767232,0.832232,2.12204,0.757225
213733_at,4.60289,5.55179,4.78941,30.3743,28.6445,7.56584,0.00111701,162.636,8.35396,48.3153,0.0018031,2.60883,28.3606,8.3376,6.46533,0.0110484,1.52872,26.0016,28.5728,8.20826
213734_at,2.34799,2.96501,1.44174,2.67863,0.659251,0.142399,0.678794,0.234473,0.192842,0.0196072,0.716794,0.720914,1.65334,1.65428,1.25126,2.69625,0.862134,0.182756,1.11607,1.93099
213735_s_at,1.92678,20.7446,10.2941,207.223,90.0448,1.40288,2.46896,25.2893,1.83539,7.38664,1.75428,3.19098,10.0544,4.45355,6.77683,2.00694,1.17032,3.88023,25.3394,2.68532
213736_at,4.34565,1.84042,1.12863,0.000618097,0.00138061,7.22115,38.9755,3.07765,21.111,5.80072,0.000976502,0.577283,0.281704,0.476374,0.107374,0.00381,1.14256,1.0099,0.176826,3.21238
213737_x_at,1.24042,2.79538,0.414205,0.00180491,0.0015713,0.000582059,0.00138808,0.147584,3.48788,0.00150858,0.000618486,0.739092,0.00126878,0.0231973,1.46354,2.31377,0.00129878,0.000471592,0.000698948,0.295745
213738_s_at,1.90287,15.4207,2.90226,233.746,9.62307,0.0547959,0.00302791,8.56481,1.12941,3.4515,125.388,315.343,77.1287,44.3212,212.353,240.604,0.16378,0.159386,221.134,0.485298
213739_at,2.10859,0.0000554557,1.13388,1.25164,1.86428,0.378203,3.31384,0.02486,0.00263605,0.377969,0.0987265,0.406535,0.00401031,0.002504,0.00232939,1.32319,1.68909,3.03653,0.275987,1.96567
213740_s_at,0.00006726,0.000126176,0.0000578566,0.211696,2.80701,0.0112097,0.00615732,0.8618,1.62679,0.0923813,0.00102336,0.745482,0.00385265,0.000280253,3.68664,0.00421661,0.00110939,0.00062485,0.000714812,0.000751346
213741_s_at,0.000282254,2.93107,2.74006,0.525297,3.80636,0.00166106,1.29485,0.602839,0.00321744,0.00106805,0.896054,0.00389191,0.00660672,1.28693,1.56953,0.422184,0.12397,2.60162,0.915651,2.09541
213742_at,1.5052,0.000418991,0.0000854081,0.123344,4.25336,0.00132732,0.000902234,0.00133212,0.00169572,0.000843643,0.000504005,0.00746452,0.00218726,2.26158,1.61343,0.000632411,0.0011227,0.000512689,5.41896,1.7362
213743_at,2.57458,2.05565,1.85656,0.2065,0.813778,0.55635,4.04117,0.196471,1.57899,0.918714,0.00659996,0.559962,0.261166,0.0293294,0.685828,0.956799,1.25921,3.27808,0.509479,0.948365
213744_at,2.1922,1.4137,1.10424,0.884547,0.804169,1.77333,1.60202,1.73723,9.27366,1.73356,31.7078,57.8399,32.0573,5.76192,54.0564,5.69415,2.16918,70.3586,0.629498,150.092
213745_at,1.17508,1.77075,0.914504,0.532291,0.00144524,0.0282541,2.99913,0.00469096,0.873551,0.00178709,0.00064705,2.37102,0.000530328,0.000632346,0.519434,0.000718334,0.00031043,0.000612619,0.000500138,0.000351641
213746_s_at,2.2471,0.0000681034,1.21367,0.000513461,0.00110858,0.000615412,1.62139,0.127993,0.000648662,0.000663898,0.000930495,0.333826,1.0804,0.83086,0.294578,4.67668,0.00168203,0.000996221,0.0992294,0.00130993
