ID_REF,Breast cancer saliva-1,Breast cancer saliva-2,Breast cancer saliva-3,Breast cancer saliva-4,Breast cancer saliva-5,Breast cancer saliva-6,Breast cancer saliva-7,Breast cancer saliva-8,Breast cancer saliva-9,Breast cancer saliva-10,Healthy control saliva-bc1,Healthy control saliva-bc2,Healthy control saliva-bc3,Healthy control saliva-bc4,Healthy control saliva-bc5,Healthy control saliva-bc6,Healthy control saliva-bc7,Healthy control saliva-bc8,Healthy control saliva-bc9,Healthy control saliva-bc10
228919_at,0.47,4.15,3.13,7.56,3.03,4.34,0,89.25,2.54,12.43,2.18,1.68,3.26,2.02,1.64,1.98,2.58,1.91,0,4.42
228920_at,3.27,0.69,0.53,1.86,0,0,6.47,0.02,0,8.88,2.09,0,0,2.43,1.26,0,0,0,0.11,0
228921_at,2.04,3.28,4.87,49.6,24.09,4.32,3.08,6.26,0.54,0,0.38,14.97,3.8,0.49,3.06,0,0,1.12,9.69,6.95
228922_at,1.74,0.06,0.01,7.09,2.19,0,13.49,0.02,2.93,4.87,3.35,2.42,0,4.75,4.08,8.42,1.64,2.39,0.02,0.01
228923_at,2.16,0.01,1.07,4.36,0,3.33,0,5.46,1.24,0.8,5.38,0,0,0.63,0,0.01,7.12,0.01,1.63,9.78
228924_s_at,7.26,1.19,2.05,5.66,4.11,37.76,25.13,0,47.91,0,28.75,7.01,12.48,10.06,15.38,43.38,25.89,2.76,0.04,4.35
228925_at,0,0.18,0,10.17,2.65,1.56,2.87,0,0,3.79,6.6,0,3.66,0.01,0,0,0,0,0,0
228926_s_at,0.01,0.02,0.01,0,0.49,4.21,1.6,7.05,0.01,3.12,0.26,4.23,18.03,0.84,4.93,1.49,2.3,1.18,0.81,6.39
228927_at,23.54,14.29,3.24,4.14,4.2,11.96,7.32,10.42,92.18,2.69,23.3,0,21.64,16.06,15.86,3.19,11.45,18.67,9.32,1.64
228928_x_at,2.81,1.58,4.72,0.57,2.64,3.06,3.48,10.07,6.87,2.78,3.15,12.86,3.45,0.32,1.37,2.4,5.85,1.86,2.86,1.45
228929_at,375.33,271.61,344.75,311.15,607.4,342.02,438.84,533.08,454.52,468.69,297.93,413.51,386.7,525.66,356.47,198.45,282.83,133.33,354.28,499.2
228930_at,4.18,7.39,0.01,4.78,0.9,0.76,2.81,0.02,6.07,20.31,1.64,0,0.8,0.01,0.01,11.67,1.4,0,6.07,0.01
228931_at,0.01,0.78,0,0,0.98,0.72,0,0,2.18,9.07,0,0,0,0,0,9.47,0,0.25,0.79,0
228932_at,15.07,6.44,4.81,5.74,4.35,3.34,0.84,3.83,11.57,8.82,19.36,22.47,7.62,5.07,4.68,8.5,5.52,3.38,1.4,18.67
228933_at,12.87,0.49,5.53,0.64,2.57,4.73,0,6.48,0,1.71,0,0.01,0.58,0,3.31,0.01,0.01,0,0,0.21
228934_x_at,2.98,0,0,3.32,3.62,0,2.33,3.68,0,2.8,0.52,3.58,4.1,4.27,0.8,1.62,1.76,4.76,0,0.01
228935_at,0.4,2.3,6.17,0.71,1.06,0,7.5,4.45,8.03,0,4.69,7.24,0.01,12.66,6.52,7.07,8.04,0,0.19,2.63
228936_at,8.88,6.15,13.69,6.12,3.15,7.18,4.46,0.18,8.33,6.28,1.09,0.01,3.21,0.7,3.5,0.54,0.3,0.85,8.9,6.15
228937_at,908.16,1458.28,1442.4,1117.84,544.4,874.71,1075.83,1005.41,662.02,28.28,737.38,1051.77,493.26,1043.02,1010.29,674.37,559.83,1075.8,609.25,1201.62
228938_at,0.29,4.24,1.91,2.12,2.27,1.12,1.43,0.6,3.87,0,8.91,1.35,1.1,3.51,6.99,1.24,8.84,13.58,1.75,1.55
228939_at,1.43,0.83,0,0.63,7.68,0.96,7.39,2.1,1.41,1.38,0.56,0,6.24,0.03,0.79,0,0.01,0.39,0,0.7
228940_at,6.11,10.09,2.05,7.82,17.49,32.67,7.91,28.11,18.61,1.66,14.76,0.5,492.99,107.82,14.03,166.73,161.31,171.02,63.25,5.51
228941_at,1.67,2.12,0.01,0,0.43,6.37,2.61,2.33,3.12,4.7,4.95,8.4,0,3.43,0,0.59,0,0,0,0
228942_s_at,18.94,8.69,9.97,4.1,0.92,3.6,2.39,2.43,4.61,7.73,0,0.55,4.07,0,0.78,4.52,2.4,4.01,2.86,5.01
228943_at,14.3,0,0,0,9.55,0.24,0,5.09,0.01,0,0.02,2.99,0,49.74,32.65,4.63,7.15,10.73,3.53,165.55
228944_at,0.09,6.73,0.44,6.75,2.91,7.27,3.22,8.83,7.53,4.46,4.9,6.25,4.7,0.01,7.07,5.89,2.91,2.62,5.03,0.54
228945_s_at,25.73,5.56,0.93,1.79,7.03,4.72,24.83,14.83,11.72,5.7,6.06,15.33,6.97,0,3.57,6.86,5.21,1.95,6.36,4.2
228946_at,7.21,2.77,3.22,0.76,0,0,2.3,0,0.01,1.44,5.57,0.96,3.16,0,0.4,5.02,1.77,0.6,0.01,1.81
228947_x_at,1.84,5.91,4.53,0,4.34,1.13,6.7,10.85,0.73,2.54,0.39,1.95,0.01,4.83,6.64,3.29,0,1.82,0.01,2.79
228948_at,0.36,0.88,0.06,0.01,1.61,0.86,1.33,0,0.01,2.07,0.01,16.55,0.01,0,0.52,3.19,2.41,0,0,0.14
228949_at,118.83,219.01,367.75,275.01,227.1,97.28,89.33,394.75,191.24,198.76,259.05,183.48,360.82,219.75,114.77,485.35,355.74,131.35,40.73,273.79
228950_s_at,0.01,0,33.01,0,81.29,0,2.87,5.66,1.13,1.32,5.24,6.47,0,0,13.02,70.47,24.17,5.28,0,0
228951_at,0.44,0,4.15,6.59,0,0,2.62,1.09,1.72,3,0,2.32,0,2.38,0.01,1.67,6.07,3.68,0,0.52
228952_at,0.01,27.79,9,69.44,7,18.43,17.62,113.78,56.2,8.41,0.01,17.56,164.55,26.36,68.4,133.45,37.08,217.13,84.78,10.68
228953_at,0,0,0,0,0,0,0,0,0,7.43,0,0.94,0,8.36,0,1.3,4.31,0,1.85,0
228954_at,11.3,1.49,3,5.08,1.47,0,2.82,0.01,0,0,4.56,0.01,8.18,5.84,2.74,0.28,5.67,4.52,0,2.34
228955_at,0,8.73,1.43,11.65,2.05,1.33,0.01,3.66,8.8,0,0,0.41,5.12,2.06,4.47,18.63,1.7,7.63,13.41,6.23
228956_at,3.47,11.36,1.03,2.65,3.73,7.84,3.42,4.28,31.26,4.29,1.93,7.19,3.74,3.1,3.48,2.46,7.72,4.61,5.01,4.77
228957_at,2.54,0.01,2.42,0,0,0.05,0.84,7.56,0,4.39,0,2.53,0.01,3.37,3.6,2.04,6.09,0,0.01,0.79
228958_at,2,5.2,4.21,1.19,4.1,0.41,111.83,3.11,0,0,27.44,107.58,2.86,4.11,9.98,5.42,25.21,11.69,0.39,0
228959_at,2.39,7.64,1.89,4.74,0.28,2.84,0,0.01,15.92,4.72,1.12,5.12,0,5.31,3.24,5.83,6.22,0,3.26,1.07
228960_at,4.33,0.33,0.13,4.28,5.89,4.95,0.22,5.58,0,5.79,0,3.61,1.31,3.29,2.74,5.22,0.88,0,7.24,1.67
228961_at,6.06,7.22,0.02,1.46,3.59,0.01,5.52,6.51,4.18,0.49,2.73,3.64,3.42,7.12,3.92,2.77,5.75,0.18,1.02,0.64
228962_at,65.78,122.75,323.53,188.09,190.64,63.99,80.66,71.81,40.26,123,34.04,55.87,282.27,1.19,26.71,36.89,21.15,193.92,14.84,48.14
228963_at,0.24,1.59,7.21,0.59,36.3,1.82,22.66,1.2,0.74,1.75,2.34,0,0.05,0,2.19,2.57,1.45,0.4,1.36,2.58
228964_at,0.06,0.11,2.1,1.43,9.55,4.07,8.14,0,0.59,8.77,0.05,7.87,4.15,3.48,1.92,1.18,2.49,0.01,4.41,0.01
228965_s_at,4.43,3.14,3.87,2.2,4.65,0.06,1.15,0.36,6.59,1.46,1.26,0.99,2.71,6.78,1.11,5.56,0.87,1.31,6.27,0.78
228966_at,5.45,0,0,1.12,6.86,3.25,4.79,0,6.9,0,0,7.81,0,6.84,0.03,0.35,0.03,0,0.05,0
228967_at,0.45,0,0,0,1.01,0,0.73,2.81,0,0,0,1.05,0,2.7,0,0.97,0.6,11.56,0.73,0
228968_at,7.61,0.52,0.32,3.85,2.02,0.65,4.4,5.38,0,0,2.53,0.51,0.93,0,2.6,0.39,0,3.83,4.65,0.01
228969_at,0,0.19,0.12,0.08,2.29,1.65,1.7,0,6.89,1.35,1.53,0.08,0.9,0,1.31,0.42,0,0,1.14,3.75
228970_at,0.01,5.71,0.01,10.4,5.76,11.12,2.01,2.22,6.51,1.7,2.11,3.26,7.35,0.07,0.95,2.76,11.16,6.36,3.01,0
228971_at,63.18,0.05,293.56,93.62,0.06,0.04,0.12,20.46,0.03,232.6,0.03,15.54,121.78,170.29,49.96,0.1,0.05,26.59,27.25,62.52
228972_at,0,0.44,0.29,0.72,1.15,0,4.98,0,6.8,4.07,1.97,7.53,2.53,2.94,0,1.58,0.01,0.61,2.55,1.68
228973_at,0.35,1.39,1.95,0.54,1.11,0,1.01,6.45,0.01,2.13,0,0.07,16.7,3.01,0.01,0.55,0.54,0.01,2.1,1.61
228974_at,0,3.3,0.01,0.01,1.63,0.01,1.17,1.69,4.68,0.23,0.01,9.57,1.49,4.14,5.58,0,0,0,0,0.66
228975_at,5.09,0,11.96,3.51,0.22,43.46,0,12.8,0,68.89,0,5.65,1.8,2.12,0.8,1.1,5.47,6.78,1.62,0
228976_at,0,1.62,0,3.05,2.03,8.27,18.71,0,0,0,7.31,0,0,1.14,13.33,0,1.43,0,0,0.92
228977_at,0,8.01,0.12,2.22,6.71,13.19,6.7,0,0,34.77,2.29,2.78,0,1.11,0,0.01,0.55,25.96,7.37,5.06
228978_at,67.99,37.07,3.86,31.18,11.19,84.05,50.96,0.95,394.78,3.17,173.85,100.06,83.34,158.11,240.32,297.17,352.52,316.19,11.22,162.71
228979_at,0,5.37,16.51,2.29,15.23,2.82,0,3.49,0,0,0,3.22,8.88,0,3.32,2.93,0,2.3,2.85,0
228980_at,3.83,0.96,23.68,1.3,5.47,6.91,0.14,2.12,2.13,15.21,3.85,4.56,3.69,3.49,4.86,5.09,2.23,2.24,9.55,0
228981_at,4.37,0.01,0.01,2.52,3.68,6.97,1.51,7.59,4.58,0.01,8.2,0,6.2,0.01,1.05,8.96,3.51,7.38,1.6,2.71
228982_s_at,3.09,3.56,45.39,3.06,4.77,0.35,1.43,1.34,10.17,2.28,1.71,2.02,6.7,1.53,20.51,3.44,1.47,46.69,26.34,1.32
228983_at,10.57,41.78,8.77,36.51,33.37,1.3,3.33,36.07,0.11,1.57,9.61,0,35.24,14.53,41.63,33.27,39.08,34.68,34.5,0.01
228984_at,247.32,168.3,189.27,111.94,230.85,105.62,62.2,16.06,0.26,4.13,33.59,304.16,0.07,195.9,60.31,168.81,119.09,210.14,15.56,101.3
228985_at,14.15,8.55,7.49,6.35,0.09,0.02,14.87,0.01,5,7.47,3.75,4.56,2.22,4.58,0.47,0.13,7.5,0,4.61,0.46
228986_at,7.76,0.77,5.1,3.13,0.77,2.74,0.53,0,0,0,0.17,0,0,4.9,4.47,0,0.01,0.02,6.5,0
228987_at,1329.16,1237.84,1371.19,1389.36,1132.62,1115.03,1036.95,1402.54,1578.78,1503.08,1458.51,1517.02,1155.95,1285.83,1188.15,1272.29,939.81,887.96,1125.95,1299.55
228988_at,0,0,2.39,11.62,0.5,0.01,0.56,10.28,2.6,0,0,0,5.67,1.92,1.07,0,0,6.34,0,0
228989_at,9.32,45.71,0.03,8.5,7.76,0.02,7.37,7.31,4.65,2.68,2.12,14.2,25.78,0,1.63,10.52,5.14,5.22,53.98,1.81
228990_at,4.33,26.66,41.97,4.13,4.12,2.61,0.92,135.84,9.88,3.28,24.61,4.2,16.21,78.45,37.67,2.88,6.61,32.03,2.11,13.61
228991_at,5.47,7.21,0.01,4.33,0.01,16.13,0.01,3.07,1.35,0.01,0.65,5.25,1.2,2.64,0,0,3.91,0.28,0,1.58
228992_at,834.06,1043.02,566.55,587.18,1129.06,184.35,1112.93,589.71,1017.1,889,1227.21,1028.93,1110.53,1397.3,1234.59,1226.52,1377.85,1122.44,1326.38,1043.91
228993_s_at,119.03,165.36,88.38,183.89,204.86,152.27,46.35,5.99,204.93,20.29,120.84,12.05,82.76,72.64,63.37,89.68,204.74,119.7,165.75,9.66
228994_at,0.33,4.63,2.14,3.17,0,0,1.57,5.2,0,9.25,0,0.96,0.02,0,0,0,0,0,8.77,0
228995_at,29.25,0.03,0.01,237.15,297.03,324.76,216.67,36.81,105.04,268.86,0.01,125.11,606.65,84.82,143.01,254.13,111.51,474.99,213.46,7.09
228996_at,0.01,0,0.01,0.84,0.07,2.24,7.31,0,5.36,13.05,2.8,4.29,0,4.54,0,0.01,3.05,0.94,0,8.28
228997_at,390.01,573.12,601.31,503.1,966.33,850.19,930.8,690.56,588.89,972.15,1011.81,1217.29,1285.86,628.67,1638.19,253.26,503.67,566.66,398.62,0.26
228998_at,13.09,2.89,13.34,4.98,4.86,60.49,11.69,15.3,22.25,5.04,26.52,19.79,2.07,0.69,6.06,15.83,15.26,9.3,7.4,4.15
228999_at,6.49,0,1.07,0.79,0,0,0,0,0,1.5,1.92,1.06,1.23,4.9,0.02,2.59,0,0.11,0.88,5.48
229000_at,0.01,3.39,7.53,2.69,1.18,0,2,4.56,3.5,5.95,0,0,0,0.01,0,0,4.51,1.99,0,0
229001_at,0.29,10.57,11.44,2.59,3.06,1,1.87,0.11,0.61,3.08,6.61,3.14,3.63,1.37,1.06,3.28,0.43,11.03,0.4,4.46
229002_at,3.36,8.81,2.26,0.01,2.72,5.88,0.31,0,3.43,1.51,7.73,4.33,0.01,0.01,1.25,0.01,7.66,3.71,0,3.26
229003_x_at,0,2.46,10.73,4.3,1.16,0,0.07,0,3.82,1.45,9.19,0,0,11.29,4.25,3.07,3.11,32.27,16.99,2.2
229004_at,570.03,723.92,397.82,835.85,590.35,929.24,632.54,446.62,996.69,409.35,638.26,536.14,629.71,688.35,437.4,622.77,557.1,779.75,649.99,565.4
229005_at,0.01,0.81,0,0.01,2.67,1.38,7.75,21.2,0.92,2.38,0.16,0.65,1.39,0,0.01,0.99,2.35,2.03,0,0.36
229006_at,9.63,10.03,16.39,5.82,20.42,2.57,5.49,15.34,19.36,11.33,28.03,186.85,5.45,7.99,16.43,41.04,36.21,20.04,29.51,2.49
229007_at,6,1.49,0.01,4.11,9.89,1.19,2.46,3.02,1.32,4.69,3.83,1.43,0.13,3.31,2.35,3.2,1.87,4.28,0.35,1.81
229008_at,0,0,14.88,5.45,16.4,19.89,0.01,0.01,0.01,0,6.26,2.62,11.21,0.01,15.87,0.01,0.02,0,29.09,0.57
229009_at,0,2.29,0.18,0,5.2,2.94,3.22,5.65,0.37,0,0,6.03,0,0,0,0,0.03,0,0,0.18
229010_at,8.29,28.22,3.97,5.59,12.49,8.34,4.72,5.38,3.23,4.38,13.2,0.64,0.8,4.16,6.51,1.3,6.2,11.03,8.72,6.53
229011_at,7.88,3.04,0.01,10.88,3.14,3.78,4.28,13.1,2.38,6.36,0.01,3.88,6.82,2.94,6.32,5.51,3.07,0.02,1.41,3.15
229012_at,61.89,88.64,3.83,98.58,46.16,77.76,310.91,315.8,182.59,139.78,88.54,73.7,51.64,81.86,215.24,293.35,234.96,168.52,127.58,184.13
229013_at,627.29,705.25,464.09,512.46,738.41,726.37,584.72,644.98,470.56,756.27,550.7,423.44,376.87,529.68,547.32,477.68,623.27,453.41,455.31,492.41
229014_at,1.6,9.28,3.37,4.84,5.9,0.01,6.49,5.48,4.96,0,0,5.22,0.93,4.24,3.4,5.19,3.1,0.54,0.01,2.28
229015_at,0.01,0,0.67,0,0.01,7.89,0,2.26,2.7,0,2.89,6.86,2.48,0.02,0,0.14,2.28,0,0,2.68
229016_s_at,1.55,18.11,53.52,6.35,38.21,44.62,80.64,18.95,18.23,4.37,8.42,4.64,21.22,30.18,31.31,20.33,36.39,51.85,19.67,5.37
229017_s_at,3.35,4.96,5.21,5.99,0.32,0.01,0,3.25,0,0.21,2.65,0.39,4.35,0,0.01,0,1.15,2.08,2.51,0
229018_at,13.59,61.14,418.13,13.19,10.99,55.75,16.52,0.01,109.51,2.67,313.29,287,68.72,138.26,502.06,38.66,260.01,328.29,2.2,268.88
229019_at,4.1,5.89,0.07,0,0.01,0,0.02,9.23,0.01,4.2,0,4.21,5.18,0,3.4,5.37,6.39,0.02,12.81,0
229020_x_at,0.01,5.33,1.48,0,6.61,4.38,1.2,6.36,7.01,2.31,0,6.29,0.58,0,0,2.68,0.01,4.16,0.1,0.01
229021_at,47.47,40.06,0.01,51.18,55.29,1.88,33.37,39.74,136.99,3.33,10.11,6.73,0,0,0.15,2.11,0.76,0.41,0,86.45
229022_at,0.79,0.01,1.39,4.81,0.79,0,1.92,1.51,0.97,0.12,0.01,4.55,10.04,3.34,4.2,0.01,6.17,2.67,0.01,0
229023_at,0.01,3.12,2.13,0,0.54,5.33,1.75,3.66,0,2.71,3.46,2.96,0.06,4.46,0.34,0.85,3.68,0.01,3.95,3.22
229024_at,0.11,0.01,0.01,5.55,18.12,3.41,0,0,2.75,6.31,6.46,1.7,6.99,9.48,2.36,5.8,2.26,3.9,4.23,0.02
229025_s_at,3.9,39.76,49.74,65.43,96.78,68.07,48.76,106.94,1.71,7.85,64.53,7.11,202.45,1.09,41.9,94.76,14.34,37.49,86.73,0.52
229026_at,0,13.75,0.33,0,0,1.05,0.01,138.85,0.46,2.98,3.98,0.44,0.93,0,0,1.22,2.46,0.26,0.22,0
229027_at,681.04,367.65,621.15,554.14,549.1,583.32,566.35,297.93,487.64,379.48,258.59,372.01,382.45,0.7,261.36,1.22,264.1,4.56,486.37,56.03
229028_s_at,7.79,1.04,1.53,3.18,6.37,2.27,8.8,8.44,3.56,1.28,8.47,0.87,1.59,2.91,0.64,0.01,0,3.89,9.67,2.55
229029_at,3.26,9.73,5.69,0,4.88,3.78,9.5,11.25,6.2,2.03,0.38,5.01,5.65,2.94,4.19,3.66,8.68,5.34,7.11,2.71
229030_at,0.83,3.67,0,6.66,2.44,7.21,3.09,0,4.32,9.75,11.94,4.33,10.18,4.8,13.7,0.01,1.89,0,0.24,10.49
229031_at,99.72,130.36,220.62,56.68,187.58,16.45,46.37,164.06,46.12,25.52,1.72,106.92,35.59,16.34,19.33,42.95,68.08,27.25,74.56,1.12
229032_at,109.03,137.88,55.16,95.4,9.57,37.42,105.04,59.47,130.82,560.08,151.72,103.21,296.19,334.71,365.51,172.02,317.67,185.63,3.51,230.98
229033_s_at,8.87,0,3.06,0.73,3.25,0.74,3.34,0.99,0,0,1.46,0,0.22,0,0,1.55,1.52,1.67,2.57,0
229034_at,321.3,255.1,461.52,264.64,0.25,290.18,170.09,306.74,449.29,0.3,122.72,357.91,185.55,59.64,589.6,502.93,338.58,379.49,226.65,137.49
229035_s_at,0.33,8.64,8.81,4.44,4.81,5.12,3.14,3.42,6.03,4.71,4.91,5.88,7,2.44,5.91,0.6,6.65,0.03,5.67,0.01
229036_at,12.25,0.01,0,6.37,0.01,2.15,2.32,0.01,2.91,0.69,1.21,0,1.13,7.37,1.96,3.72,4.72,0.28,0.02,1.09
229037_at,2629.4,2332.08,1986.85,2241.88,2203.82,2605.78,1982.17,1950.08,3321.01,2030.06,3540.12,3045.06,3295.42,3123.94,2326.89,3135.62,3333.8,2924.95,2916.36,2238.05
229038_at,2625.26,2870.38,2095.12,2466.13,2725.69,2593.01,2106.13,2687.45,2816.44,2450.89,3835.81,3344.77,3561.06,2466.89,2374.53,3919.13,2121.34,3427.88,2582.19,3297.92
229039_at,183.39,105.26,0,0.01,0.01,27.19,62.29,0.01,0,0.01,58.23,1.68,24.91,136.09,0.01,0.01,0,0.01,117.04,0.02
229040_at,0.78,0,2.68,2.03,1.48,1.22,2.7,1.32,4.22,2.12,3.47,0.01,0,0.91,0,0.67,10.06,4.41,5.5,2.67
229041_s_at,0.05,0.85,0,15.85,5.92,0,2.44,2.82,0,0.27,0.06,4.4,1.31,0.94,0.48,0.38,0.89,1.41,3.78,0.47
229042_s_at,0,0,0,0,0.01,0,9.31,0,4.01,0.01,5.63,5.83,0,4.48,2.79,5.31,0,2.82,3.31,0
229043_at,0.87,0.92,0.01,0.13,7.01,0.01,0.81,0,0.08,3.59,1.12,0,4.49,1.64,5.21,3.19,5.15,0,4.35,2.13
229044_at,2.22,0,6.69,4.17,0.01,0,0.02,7.06,2.55,0,12.2,1.92,0,7.5,8.73,0.01,5.02,0.06,6.79,9.03
229045_at,0.61,2.04,0.01,0,1.81,10.43,0,0.32,1.69,5.2,0.73,0,0.87,3.84,0,2.89,0.53,0,0,2.53
229046_s_at,3.05,2.27,5.26,4.34,0.44,3.77,0.61,1.5,4.41,0.01,2.74,2.41,2.48,4.67,4.38,2.06,3.17,1.94,0.73,1.52
229047_at,234.22,13.47,39.65,80.06,32.92,126.24,114.29,89.02,82.03,159.49,21.68,4.15,230.32,96.79,85.8,91.46,81.79,232.86,4.63,43.62
229048_at,40.8,11.69,10.68,53.51,0,0,0,0,11.37,24.16,3.6,4.49,3.61,0.05,0.09,4.63,9.18,2.02,23.59,0
229049_at,0.03,181.06,81.66,171.78,6.35,0.02,0.06,0.23,65.51,70.11,0.03,42.39,132.93,0.02,1.66,18.69,49.57,3.88,157.46,67.39
229050_s_at,11.32,9.5,2.62,6.23,15.77,9.24,4.12,1.5,5.43,1.17,32.25,2.06,4.42,1.72,1.2,0.76,4.03,0.02,2.6,0
229051_at,75.39,47.29,87.02,468.93,39.03,68.76,158.03,206.04,28.46,35.49,61,105.71,39.17,52.96,49.07,28.8,8.65,10.12,33.64,127.23
229052_at,4.76,2.9,0.14,0,5.25,0.76,8.32,4.36,3.54,4.3,0.01,3,5.38,0.98,4.38,7.08,3.04,0.03,4.65,0.79
229053_at,2.21,2.19,2.77,12.29,6.1,3.63,0.97,0,0.01,4.52,6.29,3.84,1.63,3.72,3.29,11.23,8.84,5.61,8.47,1.62
229054_at,0.67,5.78,0,4.87,0.71,1.93,2.33,0.01,8.53,0.01,2.54,0,2.32,3.23,5.98,0.86,1.42,5.78,3.02,0
229055_at,406.3,126.45,0.02,76.21,88.74,6.85,0.01,0.02,21.14,0.01,0.01,0,133.45,0.01,21.35,52.95,107.16,26.99,0.01,207.71
229056_at,3.3,9.61,0.01,7.52,5.97,5.78,3.34,5.33,7.15,0.01,3.72,10.15,3.91,0.01,0.98,0.01,3.18,5.67,0,2
229057_at,2.66,8.33,4.22,8.05,8.09,0.03,11.47,6.53,1.06,2.97,0.01,0.1,0.01,4.74,2.32,0,2.81,4.93,8.27,3.52
229058_at,0.09,0,0.08,0,41.47,2.63,0,3.14,5.93,1.98,0,2.86,3.03,0.5,0,2.73,1.05,21.11,22.43,0.01
229059_at,7.33,9.1,35.52,3.32,1.03,2.1,0.18,9.81,16.84,2.23,0.47,2.31,6.34,2.47,11.45,6.05,11.86,1.54,2.54,26.66
229060_at,192.89,86.05,88.22,94.25,89.35,23.28,33.88,160.69,49.01,37.07,170.32,248.66,154.23,120.46,347.05,202.91,358.85,96.96,32.76,73.56
229061_s_at,167.47,0.09,35.55,0.04,0.02,83.48,182.73,0.07,65.44,229.6,94.89,0.02,53.16,256.48,0.25,75.09,116,13.42,121.64,14.68
229062_at,2.9,2.33,2.04,8.98,8.91,3.66,0.01,1.19,2.99,1.12,2.86,5.23,2.33,1.19,6.32,2.68,3.9,0,0,3.65
229063_s_at,474.49,391.28,376.23,381.75,266.88,394.85,439.88,464.83,529.24,457.35,607.07,440.26,326.66,548.64,654.63,447.56,703.25,619.56,304.16,475.29
229064_s_at,2.36,2.64,8.82,1.02,0,3.38,1.1,2.56,0.7,0.01,0,3.76,0.9,21.71,0.14,5.49,4.28,3.9,0,3.38
229065_at,79.23,91.7,48.43,0.97,115.72,51.03,83.19,170.77,81.96,182.19,119.38,206.25,56.31,106.69,77.17,110.75,96.82,29.8,89.93,57.17
229066_at,9.46,0.11,0.01,4.68,0,0.75,0,0.02,2.2,0,4.88,4.93,8.01,4.4,4.04,0.92,0.72,3.11,0.01,4.22
229067_at,2.69,29.94,9.45,2.25,5.25,7.69,4.91,1.27,3.64,0.01,0,1.7,49.8,2.95,3.31,0,0.54,9.55,0.01,0
229068_at,4.51,0.82,0.47,0.01,2.9,5.36,0,4.89,2.59,6.53,0.34,8.51,0.19,9.53,0.01,6.58,9.78,0.48,1.02,0.01
229069_at,5.7,4.56,8.7,0.74,19.54,16.32,25.77,6.44,5.43,0,0.54,0.79,2.92,4.44,3.74,4.18,2.82,5.12,1.98,5.97
229070_at,0.07,6.7,3.82,3.74,2.07,1.89,1.78,0,0,1.23,0.68,2.43,1.51,0,0.01,0,2.06,0.01,0,6.61
229071_at,647.97,0.03,0.22,34.68,0,0.09,136,89.63,81.67,303.47,101.71,16.9,0,0.04,57.33,3.07,96.98,130.14,49.6,29.58
229072_at,151.4,33.21,155.86,99.57,150.85,158.43,0.04,90.98,166.58,144.66,0.09,242.29,204.76,0.14,74.44,0.04,215.2,27.46,195.79,70.81
229073_at,3.25,5.85,4.53,0.63,0.01,1.57,0.18,0.71,7.9,3.29,2.41,0,0.65,2.49,1.64,0,0,0.56,0,4.12
229074_at,103.02,159.91,61.05,203.08,118.39,59.05,52.45,258.09,96.01,117.1,130.03,3.52,25.32,49.63,19.78,70.9,36.82,74.18,60.93,71.58
229075_at,0.19,11.87,26.56,25.27,108.81,7.88,2.76,0,5.52,18.45,5.51,1.35,99.49,0,0,16.98,32.89,77.56,0,0
229076_s_at,401.14,386.41,295.23,322.48,188.79,255.86,520.27,252.01,423.01,403.41,302.93,128.56,163.77,180.28,241.13,276.75,157.6,257.67,162.21,2.32
229077_at,4.16,3.65,0.01,0.01,16.95,1.46,0,0,2.14,8.24,1.61,0,4.26,4.23,0,2.94,5.06,22.96,4.27,3.16
229078_s_at,283.32,1.6,373.99,0.25,0.46,162.8,0.4,299.07,250.27,318.78,314.39,549.08,153.95,0.44,406.89,363.06,441.7,368.67,0.11,425.9
229079_at,505.25,1096.42,874.58,815.51,842.85,941.26,576.38,958.9,899.65,991.15,781.09,793.83,1134.36,895.14,923.14,695.97,953.18,662.75,978.8,808.8
229080_at,1.86,1.53,0.58,6.15,0.02,5.79,5.27,0,0.01,4.03,12.31,9.64,5.12,5.97,1.17,7.71,2.8,3.97,2.07,2.09
229081_at,0.04,4.31,3.39,0.93,7.62,4.34,0.01,1.67,4.16,7.3,1.5,2.58,5.09,4.43,4.43,3.92,8.82,8.1,9.09,11.83
229082_at,252.26,148.08,153.57,135.6,137.88,120.84,177.69,218.17,279.57,237.17,174.52,251.15,337.53,189.79,190.56,159.79,165.82,215.5,174.76,106.39
229083_at,12.54,2.21,2.18,3.9,9.64,3.11,0.01,8.02,1.96,4.53,0.34,1.04,7.1,6.82,4.31,0,0.01,9.37,4.32,0
229084_at,4.15,2.06,0.03,4.39,0.02,3.3,6.31,2.15,2.24,4.97,0,3.45,2.7,11.6,1.56,1.6,4.05,2.4,4.11,2.97
229085_at,2.05,3.35,2.02,4.92,5.8,0.23,8.66,9.06,4.42,1.6,6.23,6.97,0.01,2.23,2.16,1.91,5,3.22,5.71,3.7
229086_at,17.12,10.28,6.46,3.76,0.01,5.97,7.52,9.15,0.99,0.01,0.01,6.86,2.07,0.22,4.72,6.43,2.28,4.92,7.64,3.82
229087_s_at,0.11,0,0,5.1,0.92,0,1.21,9.68,0,0,6.05,0.02,3.35,7.05,0.21,0,2.17,0,5.19,1.47
229088_at,0.02,11.65,7.27,0,4.56,13.96,7.32,12.33,39.95,12.3,28.3,18.24,3.87,11.1,19.71,30.25,29.16,5.41,11.91,44.36
